Kinases	Run_1_Data_1	Run_1_Data_2	Run_1_Data_3	Run_1_Data_4	Run_1_Data_5	Run_1_Data_6	Run_1_Data_7	Run_1_Data_8	Run_1_Data_9	Run_1_Data_10	Run_2_Data_1	Run_2_Data_2	Run_2_Data_3	Run_2_Data_4	Run_2_Data_5	Run_2_Data_6	Run_2_Data_7	Run_2_Data_8	Run_2_Data_9	Run_2_Data_10	Run_3_Data_1	Run_3_Data_2	Run_3_Data_3	Run_3_Data_4	Run_3_Data_5	Run_3_Data_6	Run_3_Data_7	Run_3_Data_8	Run_3_Data_9	Run_3_Data_10
CAMK1	0.5615042176990653	-0.6650272261845273	3.0401642597964798	3.2456692298450327	3.0589655916894607	1.1689966747425042	0.6161059218029189	1.5389738430153939	4.025386432879301	1.3158897033460262	0.5401629228900183	-0.6423949755093306	2.7088885160374163	2.9731559395189255	2.7472969481809497	0.8842488212309947	-0.025413899920320476	0.8079789383417222	4.019734607327027	0.8761722841125931	0.4955917264507196	-0.5789719088884314	2.135048483854802	2.060977585211198	2.042242934224906	0.6056027863560574	0.06072676659475874	0.7238798433398645	2.9177696214197213	0.5494402147895818
CAMK2A	-0.11209869055365596	0.08685627341991996	2.7603159028581676	2.6322096973992126	2.4731933401075983	1.8844367786869267	1.1556135037985622	1.3711377046855382	2.3949751397180084	1.4003726257545352	-0.12882586185819878	0.10505900973789216	2.7038969665204227	2.5748009584191442	2.5736682146134777	2.004031887212073	1.3405412946764095	1.512667043424574	2.134577294993444	1.3892583791160096	-0.09201863112875446	0.06898029325531722	2.5992722567543014	2.4156850568948185	2.335630617783608	1.8041826390614255	1.1861032980832495	1.356349438207729	2.1014645191728087	1.3411741503765044
CAMK2B	0.5048464419125382	-0.5113166047085477	-0.39955843195937624	1.2744397110330532	0.2039273547832365	-3.0522574025378533	-0.9501370159376605	-0.2146212594798742	4.739411868541809	0.2690957933869019	0.4110407591701675	-0.4031310631097913	-1.7047107138458069	0.2440230443089907	-0.6313496297487272	-3.601105891622878	-1.4971570024032188	-0.8058483046442463	3.799516576666263	-0.5853102743197515	0.8507008312892556	-0.8344257322104812	-2.8653550530326313	-0.39701561766030224	-2.226591771745399	-6.879326607731667	-3.1268501474281707	-2.174247313710479	5.942863605809252	-1.1459743765708101
CAMK2G	-1.5909668760933136	1.7984902029923124	10.042814039887025	15.0	11.733548087527069	-2.4980863632057577	15.0	15.0	15.0	-8.937826127777168	-0.45516837690801504	0.5272080113947972	3.8920594522946264	9.930239692556018	3.717166287711732	-1.0922082000610351	3.5685384570596126	3.503142502741013	5.886591579818989	-4.409200870322847	-1.7362032229322006	1.4447392060303312	-0.6423405752538428	3.4370620044421534	1.5292581895002133	-2.858466756094593	0.880851597029812	5.7316950235371715	0.017370620576928095	-9.296623852817023
CAMK4	-0.579898867621154	0.616453466377518	-2.520560258001773	-1.7957768696457606	-0.7833225277066129	0.33674713272228346	-0.6930294173622881	-0.07438100803845467	-1.2100849503155713	-0.4106146704744329	-0.22424245542720359	0.241787034960019	-2.0565932682340464	-1.8507821479836428	-1.2662203645134553	-0.0729824586742631	-1.390901173988221	-0.5485667582513024	-0.19671004581336904	0.23703916850820925	-0.4113739308102423	0.4234574926393301	-2.243543332697986	-1.6949369912804573	-0.42255555420001223	0.4916073355872885	-1.0170252368965957	-0.20389649255040154	-0.4471044046847968	-0.1976994161517669
CAMKK2	-0.05266745868160753	0.0526528785469745	0.2736288182087923	0.5519865624122164	0.3187408546693199	0.5392815777668596	-1.2862026299015943	-0.1139823229704974	0.23671804067982696	-0.8052736111788958	-0.052665718758872986	0.05264824635491581	0.2736244481650232	0.5519898899275812	0.31873599374834716	0.539280675299066	-1.286289194433501	-0.11397189619740011	0.23673163871934988	-0.805262644938298	-0.05266588450593087	0.052627907177428435	0.27363013199681585	0.551991893296688	0.31872961341478145	0.5392816094227302	-1.2862040662942553	-0.11397953307702074	0.23671722094126885	-0.8052329764980263
CDC7	-0.1917225466997645	0.24231413136491511	-2.177343009650639	-1.9274191462850587	-0.9836936110297199	-0.40955191101996935	-0.18603634435493865	-1.0661620837021384	-3.2814008838972732	-1.2892115650661229	-1.6758581367135164	1.8453410765950264	-0.9119186583074238	1.1575433328002092	0.08413522191714666	0.2430416753885589	4.369330791043098	4.0425978897787935	-4.970267380814755	-0.06856608201467583	0.37618104923156187	-0.3578158148936659	-3.1575554821400367	-4.487396837741113	-0.7566672727920303	0.33604093112617744	-0.4252563724091805	-2.3372547967689457	-3.655409165104352	-1.4340148421601104
CDK1	-0.018088387249550853	0.016005249286797297	0.8815548536510153	0.6339136146796217	0.6215005552425671	0.44159087581039747	-0.10340632388544929	0.02584466102788523	0.6158112321121543	-0.10144723592391088	-0.01913715625771573	0.015845099971523967	0.9189299504514433	0.7257956005261629	0.6380959546647557	0.4828535590306538	-0.15184456023574255	-0.018117173802106052	0.6737624331730249	-0.11094779758027709	-0.018681135360435613	0.016293723121517605	0.8907911556917599	0.6806194896400244	0.6858991800229899	0.47089176848818803	-0.08595068197658873	0.05272405169239597	0.589762919448861	-0.10957147866734643
CDK2	-0.020514519789442666	0.0068841611890240705	0.826249733299396	0.3622627238791224	0.5151563174325666	0.42195142013203724	0.09931454969497198	-0.008690991118503636	0.5645398555696297	0.32928140539297346	-0.021713403874672344	0.008831496469298488	0.7994939576650613	0.33682453142976004	0.5268455295521081	0.42515128054281864	0.14476429680263692	0.038629471444575174	0.5234319229824604	0.3381242939586434	-0.022216572756099676	0.00903304505892808	0.8298815960344749	0.3683057378880627	0.5312420358434922	0.44329652520602336	0.13397793155934143	0.026164754762129167	0.5628526903073336	0.35152186791567264
CDK3	0.5316048854536537	-4.975081563591938	2.1764171746624217	4.732749704433769	1.8371638043690695	-2.634743164176214	-4.233463579404026	-6.518177255473543	1.8272622226753243	-12.168737318674863	13.399265138741555	1.038855678657684	3.941964552022941	-11.353371558442964	-0.2834293386012134	-9.24467600651373	-9.430803263592454	3.286561260827878	9.153312675084894	4.385895226354023	-5.960351228744464	-11.155064043672517	-9.036321471545552	8.374856281477724	-8.341340567966318	-9.296573945207781	3.078129510921235	11.716985430980099	-2.090147344024102	-5.143466762303986
CDK4	-0.028913753815016693	0.029997757043749778	2.416043589313848	-0.23072180729794145	2.321691263914041	1.551963446870443	5.139700306086704	4.931952670101489	3.445542735278517	3.6681168357556806	0.08466920582000957	-0.0990741036268259	4.375592676009221	-1.3540882477869747	-2.7830151817293562	-2.3474677026148636	-0.7550099370413325	-0.1027127771315319	6.001968512912777	-1.8030608831917925	0.07595778900404429	-0.07378830184606874	4.248112331011072	-1.7595584777510151	-5.306051157633296	-3.9551599451160184	-2.1098422359296065	-1.312787215869751	7.295459584920346	-4.591161282867432
CDK5	0.15386428853857917	-0.16321246621736027	-0.047399676235239586	-0.6492021662818694	-0.862161761991494	-0.49902469362992374	-0.4176624305589784	-0.9214431677558573	-0.24716012351661382	-0.31181434380131673	0.15503534304858282	-0.16495287049123813	-0.07322435025983307	-0.7300806540275429	-1.0035091397491336	-0.5951026966634355	-0.5192456187647944	-1.01284774787476	-0.26636434790307983	-0.35044962770289206	0.15986589271516174	-0.1695918430696554	-0.059390969725488164	-0.7319536430883092	-0.9850352932860079	-0.5808931961980833	-0.48970651588383707	-0.98155657782434	-0.2650000576751355	-0.3259030794478952
CDK6	-0.05736324905667825	0.07694528236646198	-0.1056645656145456	-0.13177418586560524	1.8130742425003676	1.6167185619865763	5.347455612710916	4.48395131539177	1.7781303263498363	2.825222925372843	-0.09185850193217088	0.10925369067000014	0.0674341377970667	0.3660282036862313	4.5222234809742305	3.468513984990888	8.008418330960163	7.012378851687974	1.2392755418821428	5.863803119798642	-0.05862221114534658	0.07134243044074055	1.5279204925951484	-0.06526336790356724	4.021616628411928	2.8900017102823434	7.8993453228339865	7.2366549098244	2.8833003157151302	5.7470472064371085
CDK7	0.7648088486326768	-0.8396113285256404	0.1224504230277793	-0.053589917774737414	-0.7412391969741835	-0.8636797052100327	-3.5277798781503997	-3.2340361561604793	1.4690545575572416	-0.761936434500237	2.2870297523991656	-2.493746497959388	-1.416511051008969	-3.150585199754625	-2.5220346191266767	-2.2653929712522314	-9.242143613214262	-9.268162761612931	3.4555598006734316	-2.55649722828822	0.2033061067163328	-0.26336380851932173	1.8708913334900916	3.1905070241780824	-0.6880379411296863	-1.5273632241471302	-3.287928110118581	-1.6896889859015876	2.883776821928589	-0.2764221966071933
CDK9	0.5011403195883107	-0.644906257714595	-0.5215294006481358	-0.5374227601020599	-0.3322382929727101	-0.32007726819245436	-1.3930696679690588	-0.9840061264077987	-0.5055964127947492	-0.7682251238085613	0.5536485850711037	-0.7100476919775708	-0.4924486537471205	-0.5213601622264279	-0.3289888077177168	-0.31527717806097827	-1.4612226780257929	-1.0156519566672553	-0.5103121893818194	-0.8039954469765914	0.529454290335338	-0.6799736343980184	-0.5067915664209516	-0.5286763956855969	-0.3294438510997126	-0.31648165413956875	-1.4269190077297507	-0.9982814680968118	-0.5092116332788378	-0.7866975244284969
CHEK1	0.23746072282360298	-0.3498779663506447	0.01544890016335081	-0.22078895672165985	0.2811222140118616	-0.18713828200225804	-0.6599084905282385	-0.2297991731566885	0.0655913392062136	-0.2128995046148279	0.23350501402115795	-0.3430457386467667	0.08826793830562968	-0.1156873097256567	0.34606519817668263	-0.11557736343022951	-0.6120503939746221	-0.18786128338315078	0.11286271537912816	-0.17297746603970443	0.23748036290420646	-0.3499131285501269	0.01792553417492371	-0.22569518370860567	0.2852978033480878	-0.1837915040798926	-0.6613375339598104	-0.2304228719968225	0.07310182104014658	-0.20683764921897463
CHEK2	-0.24415031658305292	0.2523335520305956	0.700834382166708	-1.4845266172993303	-2.6079427161248305	-2.607922622107786	-6.65825970073012	-6.075933841142917	1.9151949917574251	-1.8083421881340416	-0.23987214981272098	0.25860950032974767	1.00815641983782	-0.810290794446131	-2.206125006080954	-2.2164433679099975	-6.134983182153815	-5.603050030211361	1.9086348298436644	-1.6999087919170104	-0.24440953906698074	0.2497260902827521	0.6719593864573519	-1.5747014832223933	-2.6303023006849156	-2.6483308823122065	-6.724999961760562	-6.105243902354079	2.0256730655911572	-1.755310297901989
CHUK	-3.5520045867881405	-4.685646652769525	1.6461273909252865	7.791124259967233	12.379394024900979	2.816083919441301	-6.258824094485017	-14.075911951636735	-2.630584351868304	11.512612741220607	0.22566758255397842	-3.151501735286401	6.780466713565091	-3.1459706863147123	4.884923511927936	-3.531033500474632	-2.3010960634373685	-10.76447885707196	3.233358753023077	-4.003657220022125	-0.6264297138695321	-3.8430962672653783	3.934286346818721	3.5804782555171975	0.4486568775948176	-4.64473850207224	-0.5084535864538913	-2.82989812213905	0.48811528149548483	-3.1551310758024322
CSK	0.36200200634723834	-0.349410895586753	-9.71892015793303	1.6628667791161156	-2.093180677848566	-0.4967130863686999	0.8622764512276299	-0.22836079478398294	1.32675621640592	-2.8233304720569423	1.4801876296140117	-1.469166020837224	-15.0	8.71081585362465	-15.0	-7.549202431414146	-0.24071687649357182	-6.709494453624839	7.8854453941099925	-15.0	0.23455017636837094	-0.23245001725034906	-2.5755999258718743	0.8551031552120858	-0.24367199286484822	0.2930797821772947	0.984732858028835	0.5131225362161769	0.5782937449924572	-0.7044980986301076
CSNK1A1	0.011063251005600065	-0.06507201791855097	0.8714295201461428	-0.09492209361116992	0.4034738493558752	0.041371787271030594	-0.573939437949151	-0.6939882776028277	0.5398007749575858	-0.03874591438235299	0.03493769116181819	-0.09287165567033653	0.8847080782937359	-0.07929697090822951	0.4428494853126144	0.06389628955352475	-0.5383601876485197	-0.6562290926935627	0.5078540632808198	-0.016164813489414356	0.05875914319273365	-0.120829430142109	0.7284250365186489	-0.1210103493399659	0.4901881103798886	0.09775881860148104	-0.4907949051248885	-0.5868274120851021	0.3403239895260793	0.0442669862544433
CSNK1G2	-1.4724633746360896	1.307371648275881	-0.5719027900048268	-6.293194143120053	-0.5162849843516715	5.133758616224556	-1.5537398498823152	0.053607058274521356	-5.1787602547765035	-2.095742222016426	-0.538575487601527	0.4968440784174465	-0.5302743447139978	-1.731447789975083	-0.519511689487491	1.1660309262131672	-1.0871076462656868	-0.7087473166755222	-1.8011515193428052	-0.8233068361444028	-0.480041688859918	0.4462637980780408	-0.6031720295235906	-1.4599098326550806	-0.601666729842763	0.8717550072961121	-1.0421967434898687	-0.7486915856182228	-1.6545522183669064	-0.7714200772913362
CSNK2A1	-0.1296716621702002	0.1265379476223708	-0.30207358013672714	-0.1851686231472606	-0.7187882577195428	-0.7112349007544914	-1.0509588570500288	-1.0625244849527762	-0.27079238835547287	-0.7637499764346165	-0.12824953281196755	0.1259124003076225	-0.24340306891598476	-0.1715631390988697	-0.7007489036900357	-0.7053194797251768	-1.0410532514032103	-1.0579792392093614	-0.21675317139715156	-0.7540602964247899	-0.13245151175927258	0.12958293431966916	-0.2620345750057724	-0.1988782007236956	-0.7157649575058507	-0.7173776583893599	-1.0840961204118826	-1.1026582747215057	-0.21285674216451186	-0.7582663613085691
CSNK2A2	0.33106815351069846	-0.3528802248435291	0.6414187268152309	-0.01824048510640502	0.6812789670937229	0.03109490571714592	0.198544694373689	0.06253883035265842	0.3242242789999275	0.26315695864723726	1.3196972879413325	-1.3837547599247089	2.494801635594343	0.299890148510276	3.641947231746674	1.6118265560496012	2.859778517867227	2.471792930305668	1.440590602449119	2.4459290160949325	3.6262423290592745	-3.783028401043022	6.954718594492018	1.2864202347792832	10.567761453814231	5.350318509168218	9.365984130143033	8.400850191459263	3.986176699156531	7.46320190106787
DAPK1	-0.7072312960327825	0.6120159605911945	1.4625638502486973	1.8475570537577644	0.6654752588313035	0.2021509963337312	-1.3354420432039442	-0.7594318748488007	0.8627150207944738	-0.9317627864360863	-0.7071172958601497	0.6119383955047877	1.4625903505061222	1.8475486299406851	0.6655237190602229	0.20237742841822773	-1.3353613802734214	-0.7593637834249276	0.8627160697084354	-0.9318688565354393	-0.7072022537213554	0.6121405852304724	1.46253474684712	1.8475266822572356	0.6655344646378443	0.2021941018825832	-1.3353683148691968	-0.7594689255436649	0.8627002783801163	-0.9318319092070871
DAPK3	-10.121724963358849	-1.570232656309079	-3.9113581817778442	9.892212050050661	7.979458572465406	-2.442521885000221	-3.762422351459389	-7.072774546215094	-0.5778041848994385	1.2583831092012667	-13.423897177545674	6.09103400629193	-3.2705229491153647	-4.180285518422097	-5.712441599378036	5.320011498469519	-2.61576420665038	2.780947297425266	8.06760939483595	-3.021587423727149	14.788316318316145	4.0215917543754	-0.003469234742212143	13.676064861913428	5.181187845293697	-2.0736889030707624	-2.5313189558242746	-2.856389262135211	4.719556336809605	4.160676539478181
DYRK1A	-0.10185602846713725	0.10238792963250692	-1.9907158731683487	-0.5820382062289151	-1.3010266115313813	-1.3225781554729439	-0.5898853689136112	-0.9589798103488971	-0.8668778718334113	-0.3929823059870541	-0.11174928996841094	0.11343684131834184	-1.984303399007914	-0.5666749574299248	-1.2602514635303108	-1.1820875845367687	-0.6030053358234766	-0.9376434452557921	-0.8416201071770611	-0.3311765434598154	-0.07840886785474639	0.07692849809230183	-1.7958123328894473	-0.581025109448003	-1.3104498526533255	-1.383870424044656	-0.6558112752266496	-0.9873019639789375	-0.8841864587203391	-0.5047365651680223
DYRK1B	0.6532008069747216	-0.6621628063556443	-1.4903325632914197	0.48133958873102006	-0.7905701537098772	0.5323064093377143	-3.93918301004156	-2.4451960028470183	-0.5254978164436029	-0.36134610487630137	6.584687471834467	-6.8081437763387775	15.0	14.705938241637092	15.0	15.0	-15.0	-5.381528710722547	12.677082765283126	4.077001399871193	0.55293807088118	-0.5515332847162837	-2.639473921831897	0.06632511521046071	-1.4644574211612238	-0.19277950781819161	-3.910473941965258	-2.681145669973101	-1.0274865024118753	-0.559579959996006
DYRK2	0.05585496029896462	-0.0567079169199468	0.36436197635243817	0.2625416845372282	0.8134745356798764	1.2033845035210555	0.8543595635795863	0.9543488196168669	-1.062061661001613	0.642975216473824	0.041293027431311934	-0.04149304196337204	0.3410384300063726	0.14392537078904075	0.6954992271557795	1.0706015761400174	0.7720619985171657	0.7553340667249271	-1.1083932233116849	0.6941747429045074	0.02363200050692926	-0.0246639400034352	0.2585210880286636	0.08884395021073241	0.5511958693057781	0.9329188651938422	0.595330184263416	0.5865124331922851	-1.1373120324689194	0.6221704743580123
DYRK3	5.536165786596988	-5.044248908181984	-2.5485590845898187	6.30801782724906	15.0	15.0	15.0	15.0	-2.09330548591445	15.0	0.5510750055101424	-0.5398865034745999	1.102438605190096	1.675089167521971	4.111586333778242	2.310497093807805	2.352180621700838	3.1907756336060182	0.8068842327190905	2.7259538321400822	1.1672077347972822	-1.0832902549888566	-0.19354732483639764	1.4340453863445357	6.863689324809395	3.4995783179806206	4.956682801647101	6.014788902823795	-0.27803678413204025	4.1719136338264935
EEF2K	0.21629482473349412	-0.23289995384801437	3.403204917812211	-0.4073714435517226	-2.908978636703701	1.4446445777080519	4.1792536714210495	2.0993465544372123	2.3190303233601304	5.208788476128421	0.21629829181228918	-0.23291718779868498	3.403199516738354	-0.40737399460511936	-2.908921726428667	1.444643886859294	4.179327487189988	2.099210020128073	2.3189523937168453	5.208729283481721	0.21629111733640827	-0.23287900887288665	3.4031999340492245	-0.40737925902756167	-2.9089220783525196	1.4446440442745854	4.179256373411277	2.099208473035663	2.3189492474320383	5.208914885355163
EGFR	1.227055960742255	-3.086682828941979	0.556758349100819	-3.6542519540646814	0.7294969111714804	-8.59626070806657	1.6714020326002845	5.730760870418719	-7.5273181858043365	8.14855394297828	-7.298566762280381	-3.9479186058314464	-5.983158228608475	2.085559242259202	-12.793106768444705	7.71097331037716	-0.4103053129444582	-0.36491542136997224	13.324556110129398	-7.822885045169775	-7.951849006966703	2.7054746318344187	-5.721507191585947	-8.422723687136562	-14.606754313171303	-5.977386922474185	-10.800906665338948	3.5026116031603722	-5.336675740934982	3.391738267309147
FYN	-0.31341627122583277	0.3035785015372149	1.4790116387973	-0.8471362375496542	0.7060697168710343	0.808551582994053	0.5196631193076974	0.855064844701112	-1.0020502965422102	0.616772559499885	-0.3134191342417136	0.3034692082489958	1.4790114732902526	-0.8470634796669485	0.7060741704417053	0.8085698715026775	0.519660701591117	0.855100327919287	-1.0020199793471583	0.6167725945254955	-0.313415443550756	0.3033537180714443	1.4789904021207165	-0.8470856550157496	0.7059284825012481	0.8085537050261763	0.5196536401074823	0.855107737510615	-1.0021215884646955	0.616767557566372
GRK6	0.24703907316995127	-0.31158837423942637	3.0319334890923377	-1.7908612019096564	2.421827067038471	2.2725166045819774	1.4841991377957369	1.3249855157283048	0.1684360270167462	0.9150087270594375	0.24704066653822973	-0.3115839517161363	3.031931527464135	-1.7908828967880095	2.421833708143912	2.2725161915020053	1.484098688978215	1.3249734012538037	0.16846689701968307	0.9149431293631405	0.24705519924843888	-0.311730655808186	3.0319272878851335	-1.790883139281135	2.421830440615301	2.272516807724618	1.4842019973694254	1.3250044812119814	0.1684890005658651	0.9148397151200329
GSK3A	0.06009015092250606	-0.032434684450556764	1.0224483354955094	-1.1415789822627647	2.3924049138039005	1.1912412672053667	2.119673666852923	1.7518350501766973	1.912084502222122	2.023127818612036	-0.01165315148834285	0.03535303193759618	0.6682885110037361	-0.6380814573462984	1.3951440038096747	0.4955905195418102	1.3352679293100562	1.0010614177118056	1.0982517176463444	1.455093232479408	-0.06389157669073932	0.08776636532648416	1.524839619370089	1.2840120789132874	1.9648420653433674	1.152121599855347	2.0006476294399187	1.8676874087124846	1.4229661127089046	1.9548206039814489
GSK3B	0.0420380914905306	-0.055307008018882366	0.08663997958036948	-0.25506293511502104	-0.7991771943770554	-0.7008695216811928	-1.222221346953453	-1.1604349322945373	-0.25290798604033843	-0.8748364660131212	0.04021247811064934	-0.05350991072152991	0.011953797880378581	-0.3439011291555439	-0.9095144072318213	-0.8206887855173577	-1.309217117144584	-1.25390235687305	-0.30931441278765653	-0.9241389632628236	0.033015521670060645	-0.04548088609373217	-0.10358047450187201	-0.518851442306954	-0.9703687749570886	-0.8346739593124323	-1.404763059702292	-1.3523954495926434	-0.2933398807668329	-0.9540088050548312
GTF2F1	-0.4633974662285221	0.45440178869810166	-0.3434807408318516	-0.30759478497406845	-0.5291524824689303	-0.5491893938450642	-1.6277778469573223	-1.7195059212752775	-0.010489091108106167	-0.49156060780251376	-0.4633971363769804	0.45443834306384906	-0.3434805713933011	-0.30759986805427214	-0.5291892364947276	-0.5491949860316291	-1.6277965277361828	-1.7195234666774086	-0.010559620622596235	-0.4915606746623607	-0.4633952711526978	0.454296913951032	-0.34350531331718975	-0.3075824734648158	-0.5291865192460872	-0.5491941474911429	-1.6277834610997464	-1.7195037472702384	-0.010479837962413727	-0.49157740323120314
HIPK1	0.058654562923372296	-0.05845708788480973	-0.37749931953720794	0.42147409002284847	-0.02608182197325103	-0.3639264185910123	-0.18383841366145254	-0.6150500456944652	0.048825579822087906	-1.2152638683092734	0.05865689046507336	-0.05847119817253409	-0.3775001490156176	0.4214778649300879	-0.02612748402209133	-0.3639283781986794	-0.18393771260742245	-0.6150614076946269	0.048829112838571366	-1.2152692756728283	0.05865750006815436	-0.05846177057898227	-0.3775069001584978	0.42148171899435266	-0.026137395527771487	-0.3639263404793728	-0.1838389550895646	-0.615060151912918	0.04881328512817653	-1.215286245012662
